location_name,date,lat,lon,day_of_year,month,precip_roll_sum_7d,precip_roll_sum_30d,days_since_last_rain,temp_max_24h,soil_moisture_root,social_report_count,social_stress_index,leak_mention_flag,sentiment_polarity,most_common_pain_keyword,population_density,elevation_meters,is_weekend,month_sin,month_cos,risk_index
Cuajimalpa de Morelos,2025-12-18,19.3556,-99.2914,352,12,13.3,44.7,0,8.76,51.0,1849,0.9,1,0.0,fuga de agua,10433.825595361075,2539.1,0,-0.0,1.0,3
Cuajimalpa de Morelos,2025-12-19,19.3556,-99.2914,353,12,13.3,44.7,0,8.76,51.0,1811,0.9,1,0.0,fuga de agua,8270.469611453727,2209.5,0,-0.0,1.0,3
Cuajimalpa de Morelos,2025-12-20,19.3556,-99.2914,354,12,13.3,44.7,0,8.76,51.0,1790,0.9,1,0.0,fuga de agua,12930.659997827239,2095.3,1,-0.0,1.0,3
Cuajimalpa de Morelos,2025-12-21,19.3556,-99.2914,355,12,13.3,44.7,0,8.76,50.0,1759,0.9,1,0.0,fuga de agua,11098.858285267248,2519.7,1,-0.0,1.0,3
Cuajimalpa de Morelos,2025-12-22,19.3556,-99.2914,356,12,13.3,44.7,0,8.76,50.0,1709,0.9,1,0.0,fuga de agua,12774.29210075724,2219.6,0,-0.0,1.0,3
Cuajimalpa de Morelos,2025-12-23,19.3556,-99.2914,357,12,13.3,44.7,0,8.76,50.0,1669,0.9,1,0.0,fuga de agua,11619.01595914899,2141.3,0,-0.0,1.0,3
Cuajimalpa de Morelos,2025-12-24,19.3556,-99.2914,358,12,13.3,44.7,0,8.76,50.0,1639,0.9,1,0.0,fuga de agua,11396.430997181278,2099.4,0,-0.0,1.0,3
Cuajimalpa de Morelos,2025-12-25,19.3556,-99.2914,359,12,13.3,44.7,0,8.76,50.0,1605,0.9,1,0.0,fuga de agua,14154.514474557496,2262.6,0,-0.0,1.0,3
Cuajimalpa de Morelos,2025-12-26,19.3556,-99.2914,360,12,13.3,44.7,0,8.76,50.0,1574,0.9,1,0.0,fuga de agua,11132.868103958606,2510.6,0,-0.0,1.0,3
Cuajimalpa de Morelos,2025-12-27,19.3556,-99.2914,361,12,13.3,44.7,0,8.76,50.0,1542,0.9,1,0.0,fuga de agua,12854.036722880177,2324.3,1,-0.0,1.0,3
Cuajimalpa de Morelos,2025-12-28,19.3556,-99.2914,362,12,13.3,44.7,0,8.76,49.0,1512,0.9,1,0.0,fuga de agua,9675.437081811433,2210.6,1,-0.0,1.0,3
Cuajimalpa de Morelos,2025-12-29,19.3556,-99.2914,363,12,13.3,44.7,0,8.76,49.0,1487,0.9,1,0.0,fuga de agua,14558.116303099974,2085.6,0,-0.0,1.0,3
Cuajimalpa de Morelos,2025-12-30,19.3556,-99.2914,364,12,13.3,44.7,0,8.76,49.0,1456,0.9,1,0.0,fuga de agua,11817.010054244374,2250.8,0,-0.0,1.0,3
Cuajimalpa de Morelos,2025-12-31,19.3556,-99.2914,365,12,13.3,44.7,0,8.76,49.0,1431,0.9,1,0.0,fuga de agua,12023.327980238588,2089.9,0,-0.0,1.0,3
Cuajimalpa de Morelos,2026-01-01,19.3556,-99.2914,1,1,13.3,44.7,0,8.76,57.0,1407,0.9,1,0.0,fuga de agua,11257.116057777095,2375.1,0,0.5,0.866,3
Cuajimalpa de Morelos,2026-01-02,19.3556,-99.2914,2,1,13.3,44.7,0,8.76,56.0,1370,0.9,1,0.0,fuga de agua,11037.535195207096,2199.0,0,0.5,0.866,3
Cuajimalpa de Morelos,2026-01-03,19.3556,-99.2914,3,1,13.3,44.7,0,8.76,56.0,1321,0.9,1,0.0,fuga de agua,8357.595459681219,2248.2,1,0.5,0.866,3
Cuajimalpa de Morelos,2026-01-04,19.3556,-99.2914,4,1,13.3,44.7,0,8.76,56.0,1295,0.9,1,0.0,fuga de agua,14712.572294483456,2323.6,1,0.5,0.866,3
Cuajimalpa de Morelos,2026-01-05,19.3556,-99.2914,5,1,13.3,44.7,0,8.76,55.0,1272,0.9,1,0.0,fuga de agua,11344.169849623,2348.3,0,0.5,0.866,3
Cuajimalpa de Morelos,2026-01-06,19.3556,-99.2914,6,1,13.3,44.7,0,8.76,55.0,1215,0.9,1,0.0,fuga de agua,9140.31763728672,2153.1,0,0.5,0.866,3
Cuajimalpa de Morelos,2026-01-07,19.3556,-99.2914,7,1,13.3,44.7,0,8.76,55.0,1177,0.9,1,0.0,fuga de agua,9423.34493597703,2120.2,0,0.5,0.866,3
Cuajimalpa de Morelos,2026-01-08,19.3556,-99.2914,8,1,13.3,44.7,0,8.76,55.0,1148,0.9,1,0.0,fuga de agua,8400.565343571207,2453.3,0,0.5,0.866,3
Cuajimalpa de Morelos,2026-01-09,19.3556,-99.2914,9,1,13.3,44.7,0,8.76,54.0,1116,0.9,1,0.0,fuga de agua,13494.134567111949,2493.5,0,0.5,0.866,3
Cuajimalpa de Morelos,2026-01-10,19.3556,-99.2914,10,1,13.3,44.7,0,8.76,54.0,1062,0.9,1,0.0,fuga de agua,9244.347485946506,2057.5,1,0.5,0.866,3
Cuajimalpa de Morelos,2026-01-11,19.3556,-99.2914,11,1,13.3,44.7,0,8.76,54.0,1024,0.9,1,0.0,fuga de agua,12360.89939909392,2391.7,1,0.5,0.866,3
Cuajimalpa de Morelos,2026-01-12,19.3556,-99.2914,12,1,13.3,44.7,0,8.76,54.0,991,0.9,1,0.0,fuga de agua,10183.266240773535,2358.2,0,0.5,0.866,3
Cuajimalpa de Morelos,2026-01-13,19.3556,-99.2914,13,1,13.3,44.7,0,8.76,54.0,965,0.9,1,0.0,fuga de agua,12722.390568910138,2367.5,0,0.5,0.866,3
Cuajimalpa de Morelos,2026-01-14,19.3556,-99.2914,14,1,13.3,44.7,0,8.76,53.0,931,0.9,1,0.01,fuga de agua,13179.725354397193,2399.6,0,0.5,0.866,3
Cuajimalpa de Morelos,2026-01-15,19.3556,-99.2914,15,1,13.3,44.7,0,8.76,53.0,879,0.9,1,0.01,fuga de agua,12974.059942015418,2130.1,0,0.5,0.866,3
Cuajimalpa de Morelos,2026-01-16,19.3556,-99.2914,16,1,13.3,44.7,0,8.76,53.0,824,0.9,1,0.01,fuga de agua,9074.95145532093,2338.4,0,0.5,0.866,3
Cuajimalpa de Morelos,2026-01-17,19.3556,-99.2914,17,1,13.3,44.7,0,8.76,53.0,775,0.9,1,0.0,fuga de agua,9299.546687802815,2133.8,1,0.5,0.866,3
Cuajimalpa de Morelos,2026-01-18,19.3556,-99.2914,18,1,13.3,44.7,0,8.76,53.0,733,0.9,1,0.01,fuga de agua,10670.419554849366,2434.9,1,0.5,0.866,3
Cuajimalpa de Morelos,2026-01-19,19.3556,-99.2914,19,1,13.3,44.7,0,8.76,53.0,702,0.9,1,0.01,fuga de agua,10135.005158185108,2299.4,0,0.5,0.866,3
Cuajimalpa de Morelos,2026-01-20,19.3556,-99.2914,20,1,13.3,44.7,0,8.76,53.0,654,0.9,1,0.01,fuga de agua,9154.715494633212,2495.0,0,0.5,0.866,3
Cuajimalpa de Morelos,2026-01-21,19.3556,-99.2914,21,1,13.3,44.7,0,8.76,53.0,603,0.9,1,0.0,fuga de agua,8693.033593252887,2403.9,0,0.5,0.866,3
Cuajimalpa de Morelos,2026-01-22,19.3556,-99.2914,22,1,13.3,44.7,0,8.76,53.0,568,0.9,1,0.01,fuga de agua,12457.570639795285,2382.2,0,0.5,0.866,3
Cuajimalpa de Morelos,2026-01-23,19.3556,-99.2914,23,1,13.3,44.7,0,8.76,53.0,540,0.9,1,0.01,fuga de agua,9053.720797051577,2461.4,0,0.5,0.866,3
Cuajimalpa de Morelos,2026-01-24,19.3556,-99.2914,24,1,13.3,44.7,0,8.76,52.0,503,0.9,1,0.01,fuga de agua,9760.208126997142,2341.3,1,0.5,0.866,3
Cuajimalpa de Morelos,2026-01-25,19.3556,-99.2914,25,1,13.3,44.7,0,8.76,52.0,469,0.9,1,0.01,fuga de agua,11257.35077601673,2256.7,1,0.5,0.866,3
Cuajimalpa de Morelos,2026-01-26,19.3556,-99.2914,26,1,13.3,44.7,0,8.76,52.0,452,0.9,1,0.01,fuga de agua,12192.930095572447,2397.6,0,0.5,0.866,3
Cuajimalpa de Morelos,2026-01-27,19.3556,-99.2914,27,1,13.3,44.7,0,8.76,52.0,414,0.9,1,0.01,fuga de agua,10322.034678212958,2510.4,0,0.5,0.866,3
Cuajimalpa de Morelos,2026-01-28,19.3556,-99.2914,28,1,13.3,44.7,0,8.76,51.0,380,0.9,1,0.01,fuga de agua,12528.438974195682,2440.6,0,0.5,0.866,3
Cuajimalpa de Morelos,2026-01-29,19.3556,-99.2914,29,1,13.3,44.7,0,8.76,51.0,348,0.9,1,0.01,fuga de agua,11551.246719913426,2115.2,0,0.5,0.866,3
Cuajimalpa de Morelos,2026-01-30,19.3556,-99.2914,30,1,13.3,44.7,0,8.76,51.0,321,0.9,1,0.01,fuga de agua,9870.677048087382,2429.0,0,0.5,0.866,3
Cuajimalpa de Morelos,2026-01-31,19.3556,-99.2914,31,1,13.3,44.7,0,8.76,51.0,289,0.9,1,0.01,fuga de agua,11518.267391499961,2314.5,1,0.5,0.866,3
Cuajimalpa de Morelos,2026-02-01,19.3556,-99.2914,32,2,13.3,44.7,0,8.76,51.0,261,0.9,1,0.01,fuga de agua,10645.20860993096,2442.6,1,0.866,0.5,3
Cuajimalpa de Morelos,2026-02-02,19.3556,-99.2914,33,2,13.3,44.7,0,8.76,51.0,234,0.9,1,0.02,fuga de agua,11046.146195477468,2487.7,0,0.866,0.5,3
Cuajimalpa de Morelos,2026-02-03,19.3556,-99.2914,34,2,13.3,44.7,0,8.76,51.0,177,0.9,1,0.02,fuga de agua,12027.224734132822,2123.2,0,0.866,0.5,3
Gustavo A. Madero,2025-12-01,19.4819,-99.1094,335,12,6.5,37.9,0,12.86,54.0,17,0.7,1,0.01,fuga de agua,14176.106741951058,2269.9,0,-0.0,1.0,3
Gustavo A. Madero,2025-12-02,19.4819,-99.1094,336,12,6.5,37.9,0,12.86,54.0,17,0.7,1,0.01,fuga de agua,10070.512666798457,2446.2,0,-0.0,1.0,3
Gustavo A. Madero,2025-12-03,19.4819,-99.1094,337,12,6.5,37.9,0,12.86,54.0,17,0.7,1,0.01,fuga de agua,10503.158621085317,2362.5,0,-0.0,1.0,3
Gustavo A. Madero,2025-12-04,19.4819,-99.1094,338,12,6.5,37.9,0,12.86,53.0,17,0.7,1,0.01,fuga de agua,13659.91912114753,2191.9,0,-0.0,1.0,3
Gustavo A. Madero,2025-12-05,19.4819,-99.1094,339,12,6.5,37.9,0,12.86,53.0,17,0.7,1,0.01,fuga de agua,9670.467765902937,2125.1,0,-0.0,1.0,3
Gustavo A. Madero,2025-12-06,19.4819,-99.1094,340,12,6.5,37.9,0,12.86,53.0,17,0.7,1,0.01,fuga de agua,8721.296613906004,2259.0,1,-0.0,1.0,3
Gustavo A. Madero,2025-12-07,19.4819,-99.1094,341,12,6.5,37.9,0,12.86,53.0,17,0.7,1,0.01,fuga de agua,9664.103925662335,2537.1,1,-0.0,1.0,3
Gustavo A. Madero,2025-12-08,19.4819,-99.1094,342,12,6.5,37.9,0,12.86,53.0,17,0.7,1,0.01,fuga de agua,9650.502729121818,2279.5,0,-0.0,1.0,3
Gustavo A. Madero,2025-12-09,19.4819,-99.1094,343,12,6.5,37.9,0,12.86,53.0,17,0.7,1,0.01,fuga de agua,9676.396727714935,2073.9,0,-0.0,1.0,3
Gustavo A. Madero,2025-12-10,19.4819,-99.1094,344,12,6.5,37.9,0,12.86,53.0,17,0.7,1,0.01,fuga de agua,12268.501775767367,2372.6,0,-0.0,1.0,3
Gustavo A. Madero,2025-12-11,19.4819,-99.1094,345,12,6.5,37.9,0,12.86,53.0,17,0.7,1,0.01,fuga de agua,13219.259888731145,2161.1,0,-0.0,1.0,3
Gustavo A. Madero,2025-12-12,19.4819,-99.1094,346,12,6.5,37.9,0,12.86,52.0,15,0.69,1,0.01,fuga de agua,12494.557494122942,2352.7,0,-0.0,1.0,3
Gustavo A. Madero,2025-12-13,19.4819,-99.1094,347,12,6.5,37.9,0,12.86,52.0,14,0.68,1,0.01,fuga de agua,8350.636239462443,2237.9,1,-0.0,1.0,3
Gustavo A. Madero,2025-12-14,19.4819,-99.1094,348,12,6.5,37.9,0,12.86,52.0,14,0.68,1,0.01,fuga de agua,8487.404781479949,2220.3,1,-0.0,1.0,3
Gustavo A. Madero,2025-12-15,19.4819,-99.1094,349,12,6.5,37.9,0,12.86,52.0,14,0.68,1,0.01,fuga de agua,10045.688949697029,2506.2,0,-0.0,1.0,3
Gustavo A. Madero,2025-12-16,19.4819,-99.1094,350,12,6.5,37.9,0,12.86,51.0,14,0.68,1,0.01,fuga de agua,10232.505083068678,2295.4,0,-0.0,1.0,3
Gustavo A. Madero,2025-12-17,19.4819,-99.1094,351,12,6.5,37.9,0,12.86,51.0,13,0.68,1,0.01,fuga de agua,9825.455720848,2310.7,0,-0.0,1.0,3
Gustavo A. Madero,2025-12-18,19.4819,-99.1094,352,12,6.5,37.9,0,12.86,51.0,13,0.68,1,0.01,fuga de agua,12979.529826388258,2251.9,0,-0.0,1.0,3
Gustavo A. Madero,2025-12-19,19.4819,-99.1094,353,12,6.5,37.9,0,12.86,51.0,13,0.68,1,0.01,fuga de agua,13763.343023399659,2537.9,0,-0.0,1.0,3
Gustavo A. Madero,2025-12-20,19.4819,-99.1094,354,12,6.5,37.9,0,12.86,51.0,13,0.68,1,0.01,fuga de agua,9212.605671727,2445.1,1,-0.0,1.0,3
Gustavo A. Madero,2025-12-21,19.4819,-99.1094,355,12,6.5,37.9,0,12.86,50.0,13,0.68,1,0.01,fuga de agua,8313.246540088381,2236.4,1,-0.0,1.0,3
Gustavo A. Madero,2025-12-22,19.4819,-99.1094,356,12,6.5,37.9,0,12.86,50.0,13,0.68,1,0.01,fuga de agua,9561.056010989696,2206.7,0,-0.0,1.0,3
Gustavo A. Madero,2025-12-23,19.4819,-99.1094,357,12,6.5,37.9,0,12.86,50.0,13,0.68,1,0.01,fuga de agua,8398.335958248415,2201.9,0,-0.0,1.0,3
Gustavo A. Madero,2025-12-24,19.4819,-99.1094,358,12,6.5,37.9,0,12.86,50.0,13,0.68,1,0.01,fuga de agua,9656.404004583695,2173.6,0,-0.0,1.0,3
Gustavo A. Madero,2025-12-25,19.4819,-99.1094,359,12,6.5,37.9,0,12.86,50.0,13,0.68,1,0.01,fuga de agua,12159.249174399123,2326.0,0,-0.0,1.0,3
Gustavo A. Madero,2025-12-26,19.4819,-99.1094,360,12,6.5,37.9,0,12.86,50.0,12,0.67,1,0.01,fuga de agua,8941.65767766977,2447.5,0,-0.0,1.0,3
Gustavo A. Madero,2025-12-27,19.4819,-99.1094,361,12,6.5,37.9,0,12.86,50.0,12,0.67,1,0.01,fuga de agua,13170.697377646333,2460.0,1,-0.0,1.0,3
Gustavo A. Madero,2025-12-28,19.4819,-99.1094,362,12,6.5,37.9,0,12.86,49.0,12,0.67,1,0.01,fuga de agua,14600.423569228886,2151.1,1,-0.0,1.0,3
Gustavo A. Madero,2025-12-29,19.4819,-99.1094,363,12,6.5,37.9,0,12.86,49.0,12,0.67,1,0.01,fuga de agua,8716.47997295955,2314.4,0,-0.0,1.0,3
Gustavo A. Madero,2025-12-30,19.4819,-99.1094,364,12,6.5,37.9,0,12.86,49.0,12,0.67,1,0.01,fuga de agua,14222.191616915043,2200.5,0,-0.0,1.0,3
Gustavo A. Madero,2025-12-31,19.4819,-99.1094,365,12,6.5,37.9,0,12.86,49.0,12,0.67,1,0.01,fuga de agua,8550.09304054463,2466.7,0,-0.0,1.0,3
Gustavo A. Madero,2026-01-01,19.4819,-99.1094,1,1,6.5,37.9,0,12.86,57.0,12,0.67,1,0.01,fuga de agua,10476.86380375569,2320.9,0,0.5,0.866,3
Gustavo A. Madero,2026-01-02,19.4819,-99.1094,2,1,6.5,37.9,0,12.86,56.0,12,0.67,1,0.01,fuga de agua,9522.505599117456,2452.2,0,0.5,0.866,3
Gustavo A. Madero,2026-01-03,19.4819,-99.1094,3,1,6.5,37.9,0,12.86,56.0,11,0.67,1,0.0,fuga de agua,8837.041587544118,2146.8,1,0.5,0.866,3
Gustavo A. Madero,2026-01-04,19.4819,-99.1094,4,1,6.5,37.9,0,12.86,56.0,11,0.67,1,0.0,fuga de agua,13055.635611473312,2249.6,1,0.5,0.866,3
Gustavo A. Madero,2026-01-05,19.4819,-99.1094,5,1,6.5,37.9,0,12.86,55.0,11,0.67,1,0.0,fuga de agua,10213.034293876211,2260.4,0,0.5,0.866,3
Gustavo A. Madero,2026-01-06,19.4819,-99.1094,6,1,6.5,37.9,0,12.86,55.0,11,0.67,1,0.0,fuga de agua,14232.151752838043,2287.2,0,0.5,0.866,3
Gustavo A. Madero,2026-01-07,19.4819,-99.1094,7,1,6.5,37.9,0,12.86,55.0,11,0.67,1,0.0,fuga de agua,11485.505881182477,2355.1,0,0.5,0.866,3
Gustavo A. Madero,2026-01-08,19.4819,-99.1094,8,1,6.5,37.9,0,12.86,55.0,11,0.67,1,0.0,fuga de agua,8761.276599639743,2484.7,0,0.5,0.866,3
Gustavo A. Madero,2026-01-09,19.4819,-99.1094,9,1,6.5,37.9,0,12.86,54.0,11,0.67,1,0.0,fuga de agua,12120.393049471753,2293.2,0,0.5,0.866,3
Gustavo A. Madero,2026-01-10,19.4819,-99.1094,10,1,6.5,37.9,0,12.86,54.0,11,0.67,1,0.0,fuga de agua,9476.951220585763,2154.5,1,0.5,0.866,3
Gustavo A. Madero,2026-01-11,19.4819,-99.1094,11,1,6.5,37.9,0,12.86,54.0,11,0.67,1,0.0,fuga de agua,8277.877820964484,2368.6,1,0.5,0.866,3
Gustavo A. Madero,2026-01-12,19.4819,-99.1094,12,1,6.5,37.9,0,12.86,54.0,9,0.65,1,0.0,fuga de agua,10356.816181007216,2513.1,0,0.5,0.866,3
Gustavo A. Madero,2026-01-13,19.4819,-99.1094,13,1,6.5,37.9,0,12.86,54.0,7,0.64,1,0.0,fuga de agua,13021.567652975604,2078.3,0,0.5,0.866,3
Gustavo A. Madero,2026-01-14,19.4819,-99.1094,14,1,6.5,37.9,0,12.86,53.0,7,0.64,1,0.0,fuga de agua,9667.270031620927,2092.5,0,0.5,0.866,3
Gustavo A. Madero,2026-01-15,19.4819,-99.1094,15,1,6.5,37.9,0,12.86,53.0,7,0.64,1,0.0,fuga de agua,10275.072233121806,2212.1,0,0.5,0.866,3
Gustavo A. Madero,2026-01-16,19.4819,-99.1094,16,1,6.5,37.9,0,12.86,53.0,7,0.64,1,0.0,fuga de agua,14833.861967611032,2165.2,0,0.5,0.866,3
Gustavo A. Madero,2026-01-17,19.4819,-99.1094,17,1,6.5,37.9,0,12.86,53.0,5,0.63,1,0.0,fuga de agua,11731.201218115728,2397.6,1,0.5,0.866,3
Gustavo A. Madero,2026-01-18,19.4819,-99.1094,18,1,6.5,37.9,0,12.86,53.0,5,0.63,1,0.0,fuga de agua,13909.833120970421,2190.2,1,0.5,0.866,3
Gustavo A. Madero,2026-01-19,19.4819,-99.1094,19,1,6.5,37.9,0,12.86,53.0,5,0.63,1,0.0,fuga de agua,10724.347240111652,2316.7,0,0.5,0.866,3
Gustavo A. Madero,2026-01-20,19.4819,-99.1094,20,1,6.5,37.9,0,12.86,53.0,5,0.63,1,0.0,fuga de agua,11712.945891088582,2434.5,0,0.5,0.866,3
Gustavo A. Madero,2026-01-21,19.4819,-99.1094,21,1,6.5,37.9,0,12.86,53.0,5,0.63,1,0.0,fuga de agua,13327.884710573278,2171.3,0,0.5,0.866,3
Gustavo A. Madero,2026-01-22,19.4819,-99.1094,22,1,6.5,37.9,0,12.86,53.0,5,0.63,1,0.0,fuga de agua,9044.037959141768,2448.5,0,0.5,0.866,3
Gustavo A. Madero,2026-01-23,19.4819,-99.1094,23,1,6.5,37.9,0,12.86,53.0,4,0.62,1,0.0,fuga de agua,11864.326409885702,2203.8,0,0.5,0.866,3
Gustavo A. Madero,2026-01-24,19.4819,-99.1094,24,1,6.5,37.9,0,12.86,52.0,4,0.62,1,0.0,fuga de agua,13169.559446862575,2482.9,1,0.5,0.866,3
Gustavo A. Madero,2026-01-25,19.4819,-99.1094,25,1,6.5,37.9,0,12.86,52.0,4,0.62,1,0.0,fuga de agua,11439.241799620087,2231.1,1,0.5,0.866,3
Gustavo A. Madero,2026-01-26,19.4819,-99.1094,26,1,6.5,37.9,0,12.86,52.0,4,0.62,1,0.0,fuga de agua,12299.60011985742,2273.5,0,0.5,0.866,3
Gustavo A. Madero,2026-01-27,19.4819,-99.1094,27,1,6.5,37.9,0,12.86,52.0,4,0.62,1,0.0,fuga de agua,10071.781482738736,2448.7,0,0.5,0.866,3
Gustavo A. Madero,2026-01-28,19.4819,-99.1094,28,1,6.5,37.9,0,12.86,51.0,4,0.62,1,0.0,fuga de agua,13154.59762698194,2338.4,0,0.5,0.866,3
Gustavo A. Madero,2026-01-29,19.4819,-99.1094,29,1,6.5,37.9,0,12.86,51.0,4,0.62,1,0.0,fuga de agua,12695.745288104928,2105.1,0,0.5,0.866,3
Gustavo A. Madero,2026-01-30,19.4819,-99.1094,30,1,6.5,37.9,0,12.86,51.0,4,0.62,1,0.0,fuga de agua,11867.123286956303,2454.8,0,0.5,0.866,3
Gustavo A. Madero,2026-01-31,19.4819,-99.1094,31,1,6.5,37.9,0,12.86,51.0,4,0.62,1,0.0,fuga de agua,8786.608343061054,2258.2,1,0.5,0.866,3
Gustavo A. Madero,2026-02-01,19.4819,-99.1094,32,2,6.5,37.9,0,12.86,51.0,4,0.62,1,0.0,fuga de agua,14244.178626823936,2523.7,1,0.866,0.5,3
Gustavo A. Madero,2026-02-02,19.4819,-99.1094,33,2,6.5,37.9,0,12.86,51.0,4,0.62,1,0.0,fuga de agua,8952.7142137256,2200.4,0,0.866,0.5,3
Gustavo A. Madero,2026-02-03,19.4819,-99.1094,34,2,6.5,37.9,0,12.86,51.0,4,0.62,1,0.0,fuga de agua,14375.856347412442,2089.7,0,0.866,0.5,3
Iztacalco,2025-12-01,19.3953,-99.0975,335,12,8.3,39.7,0,12.89,54.0,2017,0.9,1,0.0,fuga de agua,13085.398809311802,2286.8,0,-0.0,1.0,4
Iztacalco,2025-12-02,19.3953,-99.0975,336,12,8.3,39.7,0,12.89,54.0,2017,0.9,1,0.0,fuga de agua,12871.99215988518,2098.1,0,-0.0,1.0,4
Iztacalco,2025-12-03,19.3953,-99.0975,337,12,8.3,39.7,0,12.89,54.0,2017,0.9,1,0.0,fuga de agua,10812.34865370782,2248.2,0,-0.0,1.0,4
Iztacalco,2025-12-04,19.3953,-99.0975,338,12,8.3,39.7,0,12.89,53.0,2017,0.9,1,0.0,fuga de agua,14095.096618520069,2132.0,0,-0.0,1.0,4
Iztacalco,2025-12-05,19.3953,-99.0975,339,12,8.3,39.7,0,12.89,53.0,2017,0.9,1,0.0,fuga de agua,8991.104511398224,2429.9,0,-0.0,1.0,4
Iztacalco,2025-12-06,19.3953,-99.0975,340,12,8.3,39.7,0,12.89,53.0,2017,0.9,1,0.0,fuga de agua,14760.782104825596,2151.9,1,-0.0,1.0,4
Iztacalco,2025-12-07,19.3953,-99.0975,341,12,8.3,39.7,0,12.89,53.0,2017,0.9,1,0.0,fuga de agua,9775.306272984015,2172.4,1,-0.0,1.0,4
Iztacalco,2025-12-08,19.3953,-99.0975,342,12,8.3,39.7,0,12.89,53.0,2017,0.9,1,0.0,fuga de agua,13298.97097648977,2327.2,0,-0.0,1.0,4
Iztacalco,2025-12-09,19.3953,-99.0975,343,12,8.3,39.7,0,12.89,53.0,2017,0.9,1,0.0,fuga de agua,8239.41337397758,2129.4,0,-0.0,1.0,4
Iztacalco,2025-12-10,19.3953,-99.0975,344,12,8.3,39.7,0,12.89,53.0,2017,0.9,1,0.0,fuga de agua,11704.723688471551,2125.4,0,-0.0,1.0,4
Iztacalco,2025-12-11,19.3953,-99.0975,345,12,8.3,39.7,0,12.89,53.0,2017,0.9,1,0.0,fuga de agua,11897.27869688621,2157.4,0,-0.0,1.0,4
Iztacalco,2025-12-12,19.3953,-99.0975,346,12,8.3,39.7,0,12.89,52.0,1999,0.9,1,0.0,fuga de agua,14922.810203100133,2221.2,0,-0.0,1.0,4
Iztacalco,2025-12-13,19.3953,-99.0975,347,12,8.3,39.7,0,12.89,52.0,1959,0.9,1,0.0,fuga de agua,14417.581291213393,2069.7,1,-0.0,1.0,4
Iztacalco,2025-12-14,19.3953,-99.0975,348,12,8.3,39.7,0,12.89,52.0,1947,0.9,1,0.0,fuga de agua,8290.304459358327,2172.6,1,-0.0,1.0,4
Iztacalco,2025-12-15,19.3953,-99.0975,349,12,8.3,39.7,0,12.89,52.0,1928,0.9,1,0.0,fuga de agua,12234.422323516046,2317.1,0,-0.0,1.0,4
Iztacalco,2025-12-16,19.3953,-99.0975,350,12,8.3,39.7,0,12.89,51.0,1907,0.9,1,0.0,fuga de agua,10542.009442374805,2148.4,0,-0.0,1.0,4
Iztacalco,2025-12-17,19.3953,-99.0975,351,12,8.3,39.7,0,12.89,51.0,1878,0.9,1,0.0,fuga de agua,14192.168776733892,2310.8,0,-0.0,1.0,4
Iztacalco,2025-12-18,19.3953,-99.0975,352,12,8.3,39.7,0,12.89,51.0,1849,0.9,1,0.0,fuga de agua,8010.061446508072,2108.5,0,-0.0,1.0,4
Iztacalco,2025-12-19,19.3953,-99.0975,353,12,8.3,39.7,0,12.89,51.0,1811,0.9,1,0.0,fuga de agua,12436.296560502064,2138.5,0,-0.0,1.0,4
Iztacalco,2025-12-20,19.3953,-99.0975,354,12,8.3,39.7,0,12.89,51.0,1790,0.9,1,0.0,fuga de agua,8759.385393250668,2473.1,1,-0.0,1.0,4
Iztacalco,2025-12-21,19.3953,-99.0975,355,12,8.3,39.7,0,12.89,50.0,1759,0.9,1,0.0,fuga de agua,12251.299654157061,2292.5,1,-0.0,1.0,4
Iztacalco,2025-12-22,19.3953,-99.0975,356,12,8.3,39.7,0,12.89,50.0,1709,0.9,1,0.0,fuga de agua,10650.797702010363,2353.0,0,-0.0,1.0,4
Iztacalco,2025-12-23,19.3953,-99.0975,357,12,8.3,39.7,0,12.89,50.0,1669,0.9,1,0.0,fuga de agua,8454.418886842062,2122.4,0,-0.0,1.0,4
Iztacalco,2025-12-24,19.3953,-99.0975,358,12,8.3,39.7,0,12.89,50.0,1639,0.9,1,0.0,fuga de agua,12670.172540098094,2441.0,0,-0.0,1.0,4
Iztacalco,2025-12-25,19.3953,-99.0975,359,12,8.3,39.7,0,12.89,50.0,1605,0.9,1,0.0,fuga de agua,14806.186870861486,2417.3,0,-0.0,1.0,4
Iztacalco,2025-12-26,19.3953,-99.0975,360,12,8.3,39.7,0,12.89,50.0,1574,0.9,1,0.0,fuga de agua,11269.389154515779,2533.1,0,-0.0,1.0,4
Iztacalco,2025-12-27,19.3953,-99.0975,361,12,8.3,39.7,0,12.89,50.0,1542,0.9,1,0.0,fuga de agua,13809.07085889257,2344.5,1,-0.0,1.0,4
Iztacalco,2025-12-28,19.3953,-99.0975,362,12,8.3,39.7,0,12.89,49.0,1512,0.9,1,0.0,fuga de agua,8437.436772965453,2313.6,1,-0.0,1.0,4
Iztacalco,2025-12-29,19.3953,-99.0975,363,12,8.3,39.7,0,12.89,49.0,1487,0.9,1,0.0,fuga de agua,10313.718029649512,2109.5,0,-0.0,1.0,4
Iztacalco,2025-12-30,19.3953,-99.0975,364,12,8.3,39.7,0,12.89,49.0,1456,0.9,1,0.0,fuga de agua,12230.579978891972,2425.9,0,-0.0,1.0,4
Iztacalco,2025-12-31,19.3953,-99.0975,365,12,8.3,39.7,0,12.89,49.0,1431,0.9,1,0.0,fuga de agua,14425.188676966793,2091.8,0,-0.0,1.0,4
